x,y,proxy
0.0,0.0,0.013742820188189009
1.2658227848101267,0.0,-0.012496945123356553
2.5316455696202533,0.0,0.0040953626533752705
3.79746835443038,0.0,0.011045080800947142
5.063291139240507,0.0,-0.0060402457988455
6.329113924050633,0.0,0.051554642508876154
7.59493670886076,0.0,0.02969456214327742
8.860759493670887,0.0,0.050654210405067804
10.126582278481013,0.0,0.07083073675439297
11.39240506329114,0.0,0.07551818331273577
12.658227848101266,0.0,0.08734605687093219
13.924050632911394,0.0,0.06920894826750572
15.18987341772152,0.0,0.0637341120161914
16.455696202531648,0.0,0.07778105669021974
17.721518987341774,0.0,0.032747454586987315
18.9873417721519,0.0,0.042595749693359664
20.253164556962027,0.0,0.04841408624973194
21.518987341772153,0.0,0.059711678780686034
22.78481012658228,0.0,0.1026142603842206
24.050632911392405,0.0,0.06392246448498418
25.31645569620253,0.0,0.07970337795577408
26.58227848101266,0.0,0.1295095105400999
27.848101265822788,0.0,0.07888481571650541
29.113924050632914,0.0,0.11033156032804652
30.37974683544304,0.0,0.05846634837362859
31.645569620253166,0.0,0.0782621607220626
32.911392405063296,0.0,0.05360639426095114
34.17721518987342,0.0,0.06940191581495468
35.44303797468355,0.0,0.10208721321045672
36.708860759493675,0.0,0.022259539435203007
37.9746835443038,0.0,0.08426723512057453
39.24050632911393,0.0,0.07553473650988643
40.50632911392405,0.0,0.047817518066142706
41.77215189873418,0.0,0.019628480526808323
43.037974683544306,0.0,0.06272736521913327
44.30379746835443,0.0,0.04247118310516594
45.56962025316456,0.0,0.06341945260370842
46.835443037974684,0.0,0.05551691521714006
48.10126582278481,0.0,0.1017203817746396
49.36708860759494,0.0,0.04571572388420339
50.63291139240506,0.0,0.021880082699323775
51.898734177215196,0.0,0.05814154678764308
53.16455696202532,0.0,0.060056079028028335
54.43037974683545,0.0,0.0954585910338531
55.696202531645575,0.0,0.08151028983037935
56.9620253164557,0.0,0.06949151207589534
58.22784810126583,0.0,0.1055684062327408
59.493670886075954,0.0,0.029440775070047914
60.75949367088608,0.0,0.04988465381138957
62.025316455696206,0.0,0.0457754243899916
63.29113924050633,0.0,0.06687286233286635
64.55696202531647,0.0,0.04273141122056474
65.82278481012659,0.0,0.10898795397444049
67.08860759493672,0.0,0.0895661170623894
68.35443037974684,0.0,0.05876285195357035
69.62025316455697,0.0,0.07938176446911069
70.8860759493671,0.0,0.12647406229494712
72.15189873417722,0.0,0.14963606664662887
73.41772151898735,0.0,0.1919663617092024
74.68354430379748,0.0,0.22714379541430466
75.9493670886076,0.0,0.15985677535122036
77.21518987341773,0.0,0.12540939963655445
78.48101265822785,0.0,0.09872136489002997
79.74683544303798,0.0,0.17816007771405368
81.0126582278481,0.0,0.15298943326439143
82.27848101265823,0.0,0.17191520418735945
83.54430379746836,0.0,0.17270975604459418
84.81012658227849,0.0,0.19319666408732433
86.07594936708861,0.0,0.23535491124395502
87.34177215189874,0.0,0.21361021295144528
88.60759493670886,0.0,0.20919665631469292
89.87341772151899,0.0,0.18744746799282522
91.13924050632912,0.0,0.17231865392815188
92.40506329113924,0.0,0.21147467127351938
93.67088607594937,0.0,0.22740589794373028
94.9367088607595,0.0,0.2844575389790287
96.20253164556962,0.0,0.23717321908010766
97.46835443037975,0.0,0.26404402797611837
98.73417721518987,0.0,0.22034389121133838
100.0,0.0,0.20001791795555435
0.0,1.2658227848101267,-0.028259506203197938
1.2658227848101267,1.2658227848101267,-0.013745332458737264
2.5316455696202533,1.2658227848101267,0.07948781018950991
3.79746835443038,1.2658227848101267,-0.0015011817456656723
5.063291139240507,1.2658227848101267,0.05562961076764811
6.329113924050633,1.2658227848101267,0.010494751542683364
7.59493670886076,1.2658227848101267,0.07235833222332856
8.860759493670887,1.2658227848101267,0.062460121942240446
10.126582278481013,1.2658227848101267,0.05233936999176133
11.39240506329114,1.2658227848101267,0.06152775332971168
12.658227848101266,1.2658227848101267,0.04836769186822353
13.924050632911394,1.2658227848101267,0.08617114240123265
15.18987341772152,1.2658227848101267,0.06340785111138106
16.455696202531648,1.2658227848101267,0.044027721435751066
17.721518987341774,1.2658227848101267,0.04565179683023208
18.9873417721519,1.2658227848101267,0.09180847335284341
20.253164556962027,1.2658227848101267,0.13608891383257327
21.518987341772153,1.2658227848101267,0.09504942217712836
22.78481012658228,1.2658227848101267,0.08768204805695358
24.050632911392405,1.2658227848101267,0.10028143188766933
25.31645569620253,1.2658227848101267,0.1308478279555068
26.58227848101266,1.2658227848101267,0.09773341998065932
27.848101265822788,1.2658227848101267,0.07786400765157064
29.113924050632914,1.2658227848101267,0.1220136875592373
30.37974683544304,1.2658227848101267,0.09995637871646278
31.645569620253166,1.2658227848101267,0.13111667297212515
32.911392405063296,1.2658227848101267,0.0882227143361073
34.17721518987342,1.2658227848101267,0.04345739875669128
35.44303797468355,1.2658227848101267,0.0364517045693089
36.708860759493675,1.2658227848101267,0.12422546227876055
37.9746835443038,1.2658227848101267,0.12356293902591317
39.24050632911393,1.2658227848101267,0.0636355099323414
40.50632911392405,1.2658227848101267,0.054764796737495264
41.77215189873418,1.2658227848101267,0.10747193057182741
43.037974683544306,1.2658227848101267,0.027970484512244626
